285845,A. Maitland-Niles
187718,Clinton Mata
500053,Pavel Sulc
289592,Orel Mangala
190393,Corentin Tolisso
743386,Malick Fofana
955070,Ernest Nuamah
729814,G. Mikautadze
1071430,Lassine Diarra
670096,Tanner Tessmann
1106860,Enzo Molebe
131225,N. Tagliafico
902862,Achraf Laâziri
578421,Ruben Kluivert
74683,Nemanja Matic
618494,Tyler Morton
1053147,Mahamadou Diawara
952282,Afonso Moreira
951579,Saël Kumbedi
429901,Paul Akouokou
,Portugal
,Benfica
537844,Anatoliy Trubin
519184,Amar Dedic
504087,Tomás Araújo
452607,Alexander Bah
650568,António Silva
382528,Kerem Aktürkoğlu
357162,Florentino
223367,Fredrik Aursnes
670103,A. Schjelderup
324503,Vangelis Pavlidis
357233,Leandro Barreiro
504072,Samuel Soares
548028,Franjo Ivanovic
671915,Enzo Barrenechea
1000674,G. Prestianni
139396,Bruma
479638,Tiago Gouveia
699592,Manu Silva
54781,Nicolás Otamendi
605396,Samuel Dahl
735573,Richard Ríos
931415,João Rego
646747,Obrador
,Sporting
234811,Rui Silva
572675,Maxi Araújo
549006,Gonçalo Inácio
504073,Eduardo Quaresma
974982,Ousmane Diomande
426620,Pedro Gonçalves
461496,Morten Hjulmand
412669,Trincão
1138758,Geovany Quenda
807386,Conrad Harder
424784,Luis Suárez
329813,João Virgínia
546186,G. Vagiannidis
548193,Zeno Debast
461943,Daniel Bragança
478317,Diogo Travassos
701979,Geny Catamo
379249,Matheus Reis
288253,St. Juste
290391,Nuno Santos
946883,Fresneda
405564,G. Kochorashvili
524315,Hidemasa Morita
,FC Porto
357153,Diogo Costa
478365,Francisco Moura
491693,Nehuén Pérez
935480,Martim Fernandes
512913,Stephen Eustaquio
634461,Borja Sainz
756990,Alan Varela
699704,Gabri Veiga
520662,Pepê
991268,Samu
957653,Rodrigo Mora
155396,Cláudio Ramos
544784,Zaidu
222813,Marko Grujić
877139,Alberto Costa
1004725,William Gomes
155025,Fábio Cardoso
375383,Romário Baró
926993,Victor Froholdt
392767,Danny Namaso
610335,Iván Jaime
72522,Luuk de Jong
406151,Zé Pedro
,brasil
,Palmeiras
69400,Weverton
496268,Joaquín Piquerez
458710,Murilo
849582,Agustín Giay
215390,Gustavo Gómez
465822,Facundo Torres
642758,Aníbal Moreno
678439,Mauricio
432953,Raphael Veiga
844797,José Manuel López
943837,Vitor Roque
53015,Marcelo Lomba
563692,Bruno Fuchs
270188,Lucas Evangelista
816129,Vanderlan
75435,Marcos Rocha
1158001,Luighi
1082631,Allan
745191,Ramón Sosa
159372,Felipe Anderson
428791,Paulinho
867847,Micael
707447,Emiliano Martínez
,Cruzeiro
50144,Cássio
879217,Kaiki
432773,Fabrício Bruno
341710,William
240913,Lucas Villalba
236202,Wanderson
242201,Lucas Romero
110078,Eduardo
658678,Christian
244275,Gabriel Barbosa
225984,Matheus Pereira
1022342,Léo Aragão
47592,Fagner
218118,Lucas Silva
1083207,Jonathan Jesus
720294,Lautaro Díaz
620477,Kaio Jorge
977463,Rodriguinho
552549,Matheus Henrique
668268,Marquinhos
323954,Walace
75471,Yannick Bolasie
661245,Mateo Gamarra
,Flamengo
352324,Agustín Rossi
79960,Alex Sandro
374136,Léo Ortiz
188862,Guillermo Varela
288431,Léo Pereira
321239,Everton
385271,Allan
435485,Luiz Araújo
248410,de Arrascaeta
432895,Pedro
397458,N. de la Cruz
876739,Matheus Cunha
931007,Evertton Araújo
353108,Bruno Henrique
1082602,Wallace Yan
424676,Juninho
694928,Samuel Lino
215616,Erick Pulgar
592735,Gonzalo Plata
102017, Jorginho
520392,Michael
145707,Danilo
349585,Ayrton
,Botafogo
432914,John
255755,Alex Telles
985172,David Ricardo
468249,Vitinho
379752,Alexander Barboza
668228,Matheus Martins
364972,Marlon Freitas
440658,Artur
465819,S. Rodríguez
390638,Arthur Cabral
309193,J. Savarino
111819,Neto
227081,Joaquín Correa
884072,Jeffinho
891353,Cuiabano
808509,Danilo
195810,Bastos
811219,Newton
856047,Mateo Ponte
195882,Gonzalo Mastriani
1083600,Nathan Fernandes
1228194,Álvaro Montoro
126422,Allan
,Fluminense
22415,Fábio
387611,Lima
29241,Thiago Silva
198250,Samuel Xavier
628750,Juan Freytes
457533,Agustín Canobbio
815558,Martinelli
745927,Kevin Serna
315169,Luciano Acosta
205041,Everaldo
982617,Hércules
590039,Vitor Eudes
546172,Nonato
346065,Keno
1219749,Riquelme
480686,Gabriel Fuentes
592344,Guga
54590,Germán Cano
67920,Ganso
312294,Yeferson Soteldo
212209,Renê
898350,Facundo Bernal
624291,Ignácio
,Argentina
,River Plate
119634,Franco Armani
60410,Marcos Acuña
113133,Germán Pezzella
402733,Gonzalo Montiel
373373,Lucas Quarta
282476,Maximiliano Meza
857948,Kevin Castaño
294853,Sebastián Driussi
491705,Facundo Colidio
1057316,F. Mastantuono
211397,Miguel Borja
284342,Conan Ledesma
115183,Milton Casco
661131,Santiago Simón
567249,Giuliano Galoppo
135853,Manuel Lanzini
50669,Nacho Fernández
271478,Paulo Díaz
56066,Enzo Pérez
275381,Fabricio Bustos
830842,Juan Portillo
281405,Gonzalo Martínez
417327,Matías Rojas
,boca Juniors
54534,Agustín Marchesín
831161,Lautaro Blanco
842910,Ayrton Costa
103890,Luis Advíncula
89297,Rodrigo Battaglia
829966,Kevin Zenón
599552,Williams Alarcón
661132,Exequiel Zeballos
661154,Alan Velasco
481367,Miguel Merentiel
571219,Carlos Palacios
982633,Leandro Brey
552185,Malcom Braida
668549,Brian Aguirre
156561,Frank Fabra
373916,Marcelo Saracchi
48280,Edinson Cavani
483446,Tomás Belmonte
701491,Juan Barinaga
166237,Leandro Paredes
503348,Lucas Blondel
730779,Milton Giménez
99343,Ander Herrera
,Estudiante 
58088,Fernando Muslera
520947,S. Arzamendia
663491,Facundo Rodríguez
830857,Eric Meza
959208,Santiago Núñez
470390,Edwuin Cetré
423436,S. Ascacíbar
661133,Cristian Medina
20137,José Sosa
184672,Guido Carrillo
755457,Tiago Palacios
1050051,Fabricio Iacovich
11111,Ramiro Funes Mori
113130,Leandro Pírez
454181,Gabriel Neves
364602,Alexis Castro
487346,Ezequiel Piovi
728221,Facundo Farías
294894,Leo Suárez
843156,Gastón Benedetti
1298369,Joaquín Burgos
193782,Lucas Alario
1298374,Fabricio Pérez
,Racing
54330,Gabriel Arias
688207,Nazareno Colombo
839029,Marco Di Césare
744324,Gastón Martirena
576026,Santiago Sosa
480774,Matías Zaracho
689211,Juan Nardoni
491698,Agustín Almendra
214316,Luciano Vietto
598769,Adrián Martínez
866059,Santiago Solari
435001,Facundo Cambeses
115507,Bruno Zuculini
881014,Ignacio Rodríguez
565981,Martín Barrios
252209,Adrián Balboa
269793,Agustín Basso
471639,Gabriel Rojas
401571,Tomás Conechny
413658,Duván Vergara
542344,Richard Sánchez
961786,Santiago Quirós
642759,Facundo Mura
,Argentino Juniors
90800,Diego Rodríguez
613708,Sebastián Prieto
225479,Érik Godoy
665101,Leandro Lozano
565766,Francisco Álvarez
332250,Nicolás Oroz
357956,Federico Fattori
991134,Alan Lescano
45327,Ismael Sosa
851803,Lautaro Giaccone
429591,Tomás Molina
1225292,Gonzalo Siri
656112,Matías Giménez
548468,Cristian Ferreira
444495,Luciano Sánchez
988661,Mateo Antoni
665309,Hernán López
1000684,Tobías Ramírez
668551,Lautaro Ovando
675341,Gabriel Florentín
1225293,Lucas Gómez
907313,Emiliano Viveros
197333,Rubén Bentancourt
,Uruguay
,Peñarol
91755,Martín Campaña
179757,M. Olivera
365947,Emanuel Gularte
657743,Pedro Milans
285772,Javier Méndez
375610,L. Fernández
881645,Ignacio Sosa
147131,Javier Cabrera
